Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits,Capital Gains
2023-03-29,367.3999938964844,368.94000244140625,366.2900085449219,368.69000244140625,357.272705078125,3636100,0.0,0.0,0.0
2023-03-30,371.2300109863281,371.4800109863281,369.1000061035156,370.8900146484375,359.4045715332031,3316700,0.0,0.0,0.0
2023-03-31,371.7799987792969,376.3399963378906,371.6499938964844,376.07000732421875,364.4241638183594,4159800,0.0,0.0,0.0
2023-04-03,375.6000061035156,377.9100036621094,375.2200012207031,377.55999755859375,365.86798095703125,3525300,0.0,0.0,0.0
2023-04-04,378.19000244140625,378.3999938964844,374.1300048828125,375.42999267578125,363.8039855957031,2713300,0.0,0.0,0.0
2023-04-05,374.7099914550781,375.4200134277344,372.8900146484375,374.5199890136719,362.92218017578125,3227700,0.0,0.0,0.0
2023-04-06,373.6700134277344,376.19000244140625,372.7200012207031,375.95001220703125,364.3079528808594,3076200,0.0,0.0,0.0
2023-04-10,373.54998779296875,376.3900146484375,372.9599914550781,376.3599853515625,364.7051696777344,2671100,0.0,0.0,0.0
2023-04-11,376.8999938964844,377.760009765625,375.69000244140625,376.4100036621094,364.7536315917969,3069000,0.0,0.0,0.0
2023-04-12,378.3999938964844,378.6199951171875,374.32000732421875,374.9100036621094,363.3000793457031,3624200,0.0,0.0,0.0
2023-04-13,375.9100036621094,380.1700134277344,375.44000244140625,379.7699890136719,368.00958251953125,2680900,0.0,0.0,0.0
2023-04-14,379.2699890136719,381.3299865722656,376.7200012207031,378.989990234375,367.2537536621094,2981700,0.0,0.0,0.0
2023-04-17,378.8399963378906,380.32000732421875,377.67999267578125,380.2799987792969,368.5038757324219,2721000,0.0,0.0,0.0
2023-04-18,381.8399963378906,381.9200134277344,379.239990234375,380.5400085449219,368.7557678222656,3019300,0.0,0.0,0.0
2023-04-19,378.7300109863281,381.3299865722656,378.6700134277344,380.5199890136719,368.73638916015625,2671300,0.0,0.0,0.0
2023-04-20,377.7799987792969,380.07000732421875,376.94000244140625,378.3699951171875,366.6529846191406,2953200,0.0,0.0,0.0
2023-04-21,378.67999267578125,379.1000061035156,376.82000732421875,378.5899963378906,366.86614990234375,2762300,0.0,0.0,0.0
2023-04-24,378.4800109863281,379.4700012207031,377.2300109863281,379.0899963378906,367.3506774902344,2310400,0.0,0.0,0.0
2023-04-25,377.17999267578125,377.70001220703125,373.0199890136719,373.1000061035156,361.54620361328125,3795400,0.0,0.0,0.0
2023-04-26,373.6600036621094,374.67999267578125,370.9800109863281,371.44000244140625,359.93756103515625,3766900,0.0,0.0,0.0
2023-04-27,373.8900146484375,379.1300048828125,373.6700134277344,378.80999755859375,367.079345703125,4302400,0.0,0.0,0.0
2023-04-28,378.0400085449219,382.1199951171875,378.0,382.04998779296875,370.218994140625,3386900,0.0,0.0,0.0
2023-05-01,381.7300109863281,383.6400146484375,381.5199890136719,381.7900085449219,369.96710205078125,3069300,0.0,0.0,0.0
2023-05-02,381.05999755859375,381.1099853515625,374.6700134277344,377.510009765625,365.8196105957031,4311600,0.0,0.0,0.0
2023-05-03,377.9100036621094,380.20001220703125,374.6000061035156,374.8800048828125,363.2710266113281,5513000,0.0,0.0,0.0
2023-05-04,373.8399963378906,374.1099853515625,370.9200134277344,372.1400146484375,360.61590576171875,4421500,0.0,0.0,0.0
2023-05-05,375.739990234375,380.0899963378906,375.42999267578125,378.9700012207031,367.2344055175781,3139400,0.0,0.0,0.0
2023-05-08,379.4100036621094,379.6199951171875,377.8800048828125,379.17999267578125,367.4378662109375,2957600,0.0,0.0,0.0
2023-05-09,377.7099914550781,378.5799865722656,377.3299865722656,377.5400085449219,365.8486633300781,2271000,0.0,0.0,0.0
2023-05-10,380.2799987792969,380.8299865722656,375.6400146484375,379.19000244140625,367.44757080078125,3512900,0.0,0.0,0.0
2023-05-11,378.4700012207031,378.8800048828125,376.6700134277344,378.6600036621094,366.9339599609375,2676600,0.0,0.0,0.0
2023-05-12,379.8500061035156,380.010009765625,375.8399963378906,378.1499938964844,366.4397888183594,2531000,0.0,0.0,0.0
2023-05-15,378.739990234375,379.8399963378906,376.9100036621094,379.4599914550781,367.70916748046875,3882600,0.0,0.0,0.0
2023-05-16,378.3900146484375,379.2799987792969,376.9100036621094,376.95001220703125,365.2769470214844,2275300,0.0,0.0,0.0
2023-05-17,378.8500061035156,382.0899963378906,377.2799987792969,381.45001220703125,369.6376037597656,3222600,0.0,0.0,0.0
2023-05-18,381.260009765625,385.57000732421875,381.0,385.17999267578125,373.25201416015625,3340600,0.0,0.0,0.0
2023-05-19,386.0199890136719,386.5400085449219,383.44000244140625,384.57000732421875,372.6609802246094,3649000,0.0,0.0,0.0
2023-05-22,384.6600036621094,386.2300109863281,383.4700012207031,384.7799987792969,372.8644714355469,2784000,0.0,0.0,0.0
2023-05-23,383.19000244140625,384.1099853515625,380.0799865722656,380.4800109863281,368.6976318359375,2887300,0.0,0.0,0.0
2023-05-24,378.9100036621094,379.25,376.57000732421875,377.6300048828125,365.93585205078125,3611600,0.0,0.0,0.0
2023-05-25,380.989990234375,382.2799987792969,378.9200134277344,380.9200134277344,369.1239929199219,3315900,0.0,0.0,0.0
2023-05-26,381.6400146484375,386.57000732421875,381.5400085449219,385.8699951171875,373.92071533203125,3042800,0.0,0.0,0.0
2023-05-30,387.760009765625,388.260009765625,384.760009765625,385.989990234375,374.0369567871094,3968500,0.0,0.0,0.0
2023-05-31,384.30999755859375,385.1600036621094,382.4200134277344,383.8900146484375,372.0020446777344,4205300,0.0,0.0,0.0
2023-06-01,384.20001220703125,388.57000732421875,382.9700012207031,387.57000732421875,375.5680847167969,3563600,0.0,0.0,0.0
2023-06-02,390.0799865722656,393.9599914550781,389.5400085449219,393.260009765625,381.0818176269531,7368900,0.0,0.0,0.0
2023-06-05,393.5400085449219,394.7699890136719,391.7900085449219,392.5,380.34539794921875,3481200,0.0,0.0,0.0
2023-06-06,392.04998779296875,393.7900085449219,391.4100036621094,393.30999755859375,381.1303405761719,2894700,0.0,0.0,0.0
2023-06-07,393.6700134277344,394.760009765625,391.5400085449219,392.0199890136719,379.8802490234375,3942900,0.0,0.0,0.0
2023-06-08,391.9599914550781,394.7300109863281,391.2900085449219,394.3699951171875,382.1575012207031,3455400,0.0,0.0,0.0
2023-06-09,395.04998779296875,396.92999267578125,394.0799865722656,395.0299987792969,382.7970275878906,3060100,0.0,0.0,0.0
2023-06-12,395.9800109863281,398.69000244140625,395.29998779296875,398.6600036621094,386.31463623046875,3792700,0.0,0.0,0.0
2023-06-13,400.0199890136719,401.8500061035156,399.3999938964844,401.2900085449219,388.8632507324219,3913100,0.0,0.0,0.0
2023-06-14,401.6099853515625,403.44000244140625,398.4599914550781,401.6000061035156,389.1636047363281,5161300,0.0,0.0,0.0
2023-06-15,401.0,407.92999267578125,400.8900146484375,406.75,394.1541442871094,5285000,0.0,0.0,0.0
2023-06-16,408.69000244140625,408.760009765625,404.8900146484375,405.25,392.7005615234375,5141900,0.0,0.0,0.0
2023-06-20,403.489990234375,404.32000732421875,401.260009765625,403.3800048828125,390.888427734375,4242900,0.0,0.0,0.0
2023-06-21,402.30999755859375,403.05999755859375,400.6700134277344,401.1700134277344,388.7469177246094,3423500,0.0,0.0,0.0
2023-06-22,400.2799987792969,402.7200012207031,399.95001220703125,402.6300048828125,390.16168212890625,3141000,0.0,0.0,0.0
2023-06-23,399.3299865722656,401.2799987792969,398.92999267578125,399.6099853515625,387.2352294921875,4215300,0.0,0.0,0.0
2023-06-26,399.0400085449219,400.8599853515625,397.7300109863281,397.9599914550781,385.63629150390625,3250700,0.0,0.0,0.0
2023-06-27,398.79998779296875,402.92999267578125,398.3900146484375,402.3699951171875,389.9096984863281,4302400,0.0,0.0,0.0
2023-06-28,401.3500061035156,403.489990234375,400.7099914550781,402.54998779296875,390.0841369628906,4320700,0.0,0.0,0.0
2023-06-29,400.6000061035156,402.6700134277344,400.19000244140625,402.510009765625,391.5784912109375,3914800,1.576,0.0,0.0
2023-06-30,405.3999938964844,408.2200012207031,405.2900085449219,407.2799987792969,396.2189636230469,5173700,0.0,0.0,0.0
2023-07-03,406.9200134277344,408.05999755859375,406.67999267578125,408.05999755859375,396.9777526855469,2372000,0.0,0.0,0.0
2023-07-05,406.010009765625,407.8399963378906,406.010009765625,407.1499938964844,396.0924377441406,4230100,0.0,0.0,0.0
2023-07-06,403.7799987792969,404.3500061035156,401.55999755859375,403.8299865722656,392.86260986328125,6040300,0.0,0.0,0.0
2023-07-07,403.0299987792969,406.67999267578125,402.7099914550781,402.8900146484375,391.9481201171875,3673200,0.0,0.0,0.0
2023-07-10,402.6300048828125,404.1099853515625,402.05999755859375,403.9700012207031,392.9988708496094,3362300,0.0,0.0,0.0
2023-07-11,404.7699890136719,407.0,403.7699890136719,406.55999755859375,395.5184631347656,3177800,0.0,0.0,0.0
2023-07-12,410.19000244140625,411.1300048828125,408.7900085449219,409.760009765625,398.6315612792969,4246400,0.0,0.0,0.0
2023-07-13,411.5400085449219,413.80999755859375,411.1300048828125,413.1000061035156,401.880859375,3273400,0.0,0.0,0.0
2023-07-14,413.94000244140625,414.7099914550781,412.0799865722656,412.7699890136719,401.5598449707031,3680900,0.0,0.0,0.0
2023-07-17,412.6499938964844,415.25,412.6300048828125,414.2099914550781,402.96075439453125,2963700,0.0,0.0,0.0
2023-07-18,413.9100036621094,417.92999267578125,413.5400085449219,417.3500061035156,406.01544189453125,3594000,0.0,0.0,0.0
2023-07-19,418.07000732421875,419.3699951171875,417.489990234375,418.25,406.8909912109375,3494900,0.0,0.0,0.0
2023-07-20,417.29998779296875,418.1600036621094,414.82000732421875,415.5199890136719,404.2350769042969,4085000,0.0,0.0,0.0
2023-07-21,417.1099853515625,417.29998779296875,415.4800109863281,415.57000732421875,404.2838134765625,3176700,0.0,0.0,0.0
2023-07-24,416.5799865722656,418.1000061035156,416.0199890136719,417.3299865722656,405.9960021972656,3471100,0.0,0.0,0.0
2023-07-25,417.0799865722656,419.6499938964844,417.07000732421875,418.55999755859375,407.1925964355469,3949300,0.0,0.0,0.0
2023-07-26,417.6199951171875,419.8900146484375,416.5799865722656,418.6600036621094,407.2899169921875,6138800,0.0,0.0,0.0
2023-07-27,421.7900085449219,422.1499938964844,414.9200134277344,415.82000732421875,404.5270080566406,4149400,0.0,0.0,0.0
2023-07-28,418.92999267578125,420.6199951171875,418.1600036621094,419.8699951171875,408.46697998046875,2701200,0.0,0.0,0.0
2023-07-31,420.32000732421875,420.9700012207031,419.04998779296875,420.67999267578125,409.2549743652344,3452100,0.0,0.0,0.0
2023-08-01,419.260009765625,420.0799865722656,418.54998779296875,419.3800048828125,407.9903259277344,3118000,0.0,0.0,0.0
2023-08-02,416.4599914550781,416.70001220703125,412.8800048828125,413.57000732421875,402.3381042480469,4973700,0.0,0.0,0.0
2023-08-03,411.67999267578125,414.19000244140625,411.0899963378906,412.3999938964844,401.1998596191406,3022300,0.0,0.0,0.0
2023-08-04,414.1499938964844,416.1300048828125,410.0299987792969,410.3800048828125,399.2347412109375,5717300,0.0,0.0,0.0
2023-08-07,412.2900085449219,414.239990234375,411.6400146484375,414.0799865722656,402.834228515625,2598000,0.0,0.0,0.0
2023-08-08,411.760009765625,412.739990234375,409.1300048828125,412.2900085449219,401.09283447265625,3780100,0.0,0.0,0.0
2023-08-09,412.6600036621094,412.7300109863281,408.8500061035156,409.54998779296875,398.4272155761719,3145900,0.0,0.0,0.0
2023-08-10,411.79998779296875,415.04998779296875,408.6199951171875,409.7900085449219,398.6607360839844,4588300,0.0,0.0,0.0
2023-08-11,407.95001220703125,410.4100036621094,407.3399963378906,409.4100036621094,398.2911071777344,2918900,0.0,0.0,0.0
2023-08-14,408.55999755859375,411.739990234375,408.30999755859375,411.7200012207031,400.5383605957031,2772900,0.0,0.0,0.0
2023-08-15,410.0899963378906,411.7099914550781,406.4100036621094,407.0,395.9465026855469,4686100,0.0,0.0,0.0
2023-08-16,406.5899963378906,408.1099853515625,403.8699951171875,403.989990234375,393.0182800292969,3353700,0.0,0.0,0.0
2023-08-17,405.3299865722656,405.5799865722656,400.3699951171875,400.7200012207031,389.83709716796875,7102500,0.0,0.0,0.0
2023-08-18,398.1700134277344,402.0199890136719,397.8500061035156,401.0899963378906,390.1970520019531,4157700,0.0,0.0,0.0
2023-08-21,402.1400146484375,404.3900146484375,399.989990234375,403.739990234375,392.77508544921875,3292400,0.0,0.0,0.0
2023-08-22,405.3500061035156,405.3999938964844,402.05999755859375,402.6099853515625,391.6757507324219,2646100,0.0,0.0,0.0
2023-08-23,403.55999755859375,407.6700134277344,403.4700012207031,406.95001220703125,395.8978576660156,3250000,0.0,0.0,0.0
2023-08-24,408.6000061035156,409.0799865722656,401.3999938964844,401.5400085449219,390.63482666015625,3458800,0.0,0.0,0.0
2023-08-25,403.0799865722656,405.79998779296875,399.7099914550781,404.20001220703125,393.2225646972656,4417800,0.0,0.0,0.0
2023-08-28,406.3599853515625,407.44000244140625,405.1000061035156,406.8599853515625,395.810302734375,3236700,0.0,0.0,0.0
2023-08-29,406.7799987792969,412.9800109863281,406.57000732421875,412.6400146484375,401.4333801269531,3482700,0.0,0.0,0.0
2023-08-30,413.0299987792969,415.0299987792969,412.3999938964844,414.3599853515625,403.10662841796875,3004500,0.0,0.0,0.0
2023-08-31,414.9800109863281,416.1199951171875,413.6600036621094,413.8299865722656,402.59100341796875,4751100,0.0,0.0,0.0
2023-09-01,416.4599914550781,416.8800048828125,413.2099914550781,414.7099914550781,403.4471740722656,3588000,0.0,0.0,0.0
2023-09-05,414.20001220703125,414.4700012207031,412.7699890136719,412.8999938964844,401.686279296875,4426700,0.0,0.0,0.0
2023-09-06,412.1000061035156,412.1300048828125,407.8299865722656,410.04998779296875,398.9136962890625,3744100,0.0,0.0,0.0
2023-09-07,407.1700134277344,409.42999267578125,406.8599853515625,408.8299865722656,397.7267761230469,2245800,0.0,0.0,0.0
2023-09-08,408.82000732421875,410.8399963378906,408.489990234375,409.3900146484375,398.2716369628906,4124400,0.0,0.0,0.0
2023-09-11,411.8800048828125,412.3800048828125,410.2900085449219,412.0799865722656,400.8885803222656,3346600,0.0,0.0,0.0
2023-09-12,410.70001220703125,412.1499938964844,409.2900085449219,409.8699951171875,398.7386169433594,7595300,0.0,0.0,0.0
2023-09-13,410.0299987792969,411.3999938964844,408.989990234375,410.3500061035156,399.20556640625,2529700,0.0,0.0,0.0
2023-09-14,412.6700134277344,414.510009765625,411.4200134277344,413.8999938964844,402.6590881347656,3660900,0.0,0.0,0.0
2023-09-15,412.3399963378906,412.6700134277344,408.4800109863281,408.739990234375,397.6392517089844,4004000,0.0,0.0,0.0
2023-09-18,408.5799865722656,410.3399963378906,408.1600036621094,409.19000244140625,398.0771179199219,3014600,0.0,0.0,0.0
2023-09-19,408.2200012207031,408.80999755859375,405.7099914550781,408.3699951171875,397.279296875,3623300,0.0,0.0,0.0
2023-09-20,409.4599914550781,409.8399963378906,404.3299865722656,404.54998779296875,393.5630187988281,4009400,0.0,0.0,0.0
2023-09-21,401.79998779296875,402.04998779296875,397.69000244140625,397.9200134277344,387.1131286621094,4633100,0.0,0.0,0.0
2023-09-22,398.79998779296875,400.3299865722656,396.55999755859375,396.9599914550781,386.1791687011719,7204200,0.0,0.0,0.0
2023-09-25,395.760009765625,398.6400146484375,395.3699951171875,398.6099853515625,387.7843933105469,3227900,0.0,0.0,0.0
2023-09-26,395.7200012207031,396.3599853515625,391.9599914550781,392.760009765625,382.0932922363281,5734700,0.0,0.0,0.0
2023-09-27,393.8399963378906,394.3900146484375,389.45001220703125,392.8500061035156,382.18084716796875,4837700,0.0,0.0,0.0
2023-09-28,390.8699951171875,395.2699890136719,390.3299865722656,393.6400146484375,384.4102783203125,4065800,1.493,0.0,0.0
2023-09-29,396.6199951171875,396.739990234375,391.29998779296875,392.70001220703125,383.4923095703125,5766600,0.0,0.0,0.0
2023-10-02,391.8999938964844,393.760009765625,389.9700012207031,392.6700134277344,383.4630126953125,5886200,0.0,0.0,0.0
2023-10-03,390.5799865722656,391.92999267578125,386.0299987792969,387.3900146484375,378.306884765625,6886700,0.0,0.0,0.0
2023-10-04,387.7300109863281,390.8500061035156,386.3999938964844,390.239990234375,381.09002685546875,4333700,0.0,0.0,0.0
2023-10-05,389.8900146484375,390.7900085449219,386.95001220703125,389.9100036621094,380.7677307128906,3329100,0.0,0.0,0.0
2023-10-06,387.69000244140625,396.0899963378906,386.4100036621094,394.55999755859375,385.3087463378906,4897200,0.0,0.0,0.0
2023-10-09,392.7699890136719,397.69000244140625,392.30999755859375,397.19000244140625,387.8770751953125,2959500,0.0,0.0,0.0
2023-10-10,397.7699890136719,401.67999267578125,397.3900146484375,399.239990234375,389.8789978027344,3289600,0.0,0.0,0.0
2023-10-11,400.2699890136719,401.0899963378906,397.989990234375,400.92999267578125,391.52935791015625,4181800,0.0,0.0,0.0
2023-10-12,401.4800109863281,401.79998779296875,396.20001220703125,398.5199890136719,389.1758728027344,3872900,0.0,0.0,0.0
2023-10-13,399.80999755859375,400.9599914550781,394.9599914550781,396.4200134277344,387.1251525878906,3769800,0.0,0.0,0.0
2023-10-16,398.57000732421875,401.6000061035156,398.3399963378906,400.57000732421875,391.1778259277344,5150900,0.0,0.0,0.0
2023-10-17,397.6300048828125,402.5,397.30999755859375,400.5799865722656,391.18756103515625,4214600,0.0,0.0,0.0
2023-10-18,398.8900146484375,399.80999755859375,394.2200012207031,395.2200012207031,385.9532470703125,7329300,0.0,0.0,0.0
2023-10-19,395.9700012207031,397.6000061035156,391.1400146484375,391.8699951171875,382.6817932128906,6708900,0.0,0.0,0.0
2023-10-20,391.3800048828125,391.82000732421875,386.8399963378906,386.989990234375,377.9161682128906,7549600,0.0,0.0,0.0
2023-10-23,385.4800109863281,389.94000244140625,383.8500061035156,386.30999755859375,377.2521667480469,5537100,0.0,0.0,0.0
2023-10-24,388.2799987792969,390.260009765625,386.54998779296875,389.20001220703125,380.0744323730469,4451500,0.0,0.0,0.0
2023-10-25,387.6000061035156,387.67999267578125,383.1199951171875,383.7099914550781,374.71307373046875,5471200,0.0,0.0,0.0
2023-10-26,382.6300048828125,383.3999938964844,378.1499938964844,379.0,370.11358642578125,6959400,0.0,0.0,0.0
2023-10-27,380.5299987792969,380.8900146484375,375.95001220703125,377.32000732421875,368.47296142578125,5638800,0.0,0.0,0.0
2023-10-30,379.9100036621094,382.79998779296875,378.7099914550781,381.8599853515625,372.9064636230469,5795800,0.0,0.0,0.0
2023-10-31,382.3500061035156,384.4800109863281,380.55999755859375,384.1700134277344,375.162353515625,4523200,0.0,0.0,0.0
2023-11-01,385.0899963378906,389.0799865722656,384.6199951171875,388.3999938964844,379.29315185546875,5549200,0.0,0.0,0.0
2023-11-02,391.92999267578125,395.9100036621094,391.9200134277344,395.7799987792969,386.5001525878906,4752200,0.0,0.0,0.0
2023-11-03,397.9200134277344,400.8500061035156,397.8399963378906,399.44000244140625,390.07427978515625,5981400,0.0,0.0,0.0
2023-11-06,400.1199951171875,400.7300109863281,398.4599914550781,400.2099914550781,390.82623291015625,4007100,0.0,0.0,0.0
2023-11-07,400.260009765625,402.0400085449219,399.2300109863281,401.3399963378906,391.9297790527344,3358600,0.0,0.0,0.0
2023-11-08,401.989990234375,402.5,399.55999755859375,401.6700134277344,392.2520446777344,3731900,0.0,0.0,0.0
2023-11-09,402.80999755859375,402.8800048828125,398.2099914550781,398.6400146484375,389.29302978515625,4145600,0.0,0.0,0.0
2023-11-10,400.5899963378906,405.1099853515625,399.1400146484375,404.8599853515625,395.3672180175781,3992800,0.0,0.0,0.0
2023-11-13,403.5899963378906,405.489990234375,402.82000732421875,404.45001220703125,394.96685791015625,2872900,0.0,0.0,0.0
2023-11-14,410.0400085449219,413.510009765625,409.8900146484375,412.2200012207031,402.5546569824219,6973100,0.0,0.0,0.0
2023-11-15,413.5400085449219,414.7200012207031,412.3699951171875,413.1199951171875,403.4335632324219,4414800,0.0,0.0,0.0
2023-11-16,412.739990234375,413.95001220703125,411.75,413.70001220703125,403.99993896484375,3798900,0.0,0.0,0.0
2023-11-17,413.94000244140625,414.7900085449219,412.8699951171875,414.30999755859375,404.5956115722656,4696200,0.0,0.0,0.0
2023-11-20,413.989990234375,418.20001220703125,413.9800109863281,417.42999267578125,407.6424865722656,3517600,0.0,0.0,0.0
2023-11-21,416.3999938964844,416.8399963378906,415.29998779296875,416.3399963378906,406.5780334472656,5248200,0.0,0.0,0.0
2023-11-22,418.07000732421875,419.30999755859375,417.05999755859375,418.1400146484375,408.3358459472656,3692800,0.0,0.0,0.0
2023-11-24,418.19000244140625,418.489990234375,417.8399963378906,418.3699951171875,408.5604553222656,1351300,0.0,0.0,0.0
2023-11-27,417.7900085449219,418.5299987792969,417.2300109863281,417.6400146484375,407.8475646972656,3632600,0.0,0.0,0.0
2023-11-28,417.25,419.25,416.7099914550781,418.04998779296875,408.2479553222656,3382400,0.0,0.0,0.0
2023-11-29,420.05999755859375,421.1199951171875,417.3699951171875,417.7799987792969,407.98431396484375,4092600,0.0,0.0,0.0
2023-11-30,418.5400085449219,419.70001220703125,416.57000732421875,419.3999938964844,409.5663146972656,4405700,0.0,0.0,0.0
2023-12-01,418.8299865722656,422.3699951171875,418.25,421.8599853515625,411.96856689453125,4973600,0.0,0.0,0.0
2023-12-04,418.6499938964844,419.8699951171875,417.5,419.739990234375,409.8983154296875,5806100,0.0,0.0,0.0
2023-12-05,418.3399963378906,420.4700012207031,418.0,419.6099853515625,409.77142333984375,3419300,0.0,0.0,0.0
2023-12-06,421.6099853515625,421.6700134277344,417.4599914550781,417.8599853515625,408.0623779296875,4201800,0.0,0.0,0.0
2023-12-07,419.80999755859375,421.6700134277344,419.2799987792969,421.1300048828125,411.2557373046875,3248300,0.0,0.0,0.0
2023-12-08,420.3699951171875,423.3699951171875,420.1499938964844,422.9200134277344,413.0038146972656,5125300,0.0,0.0,0.0
2023-12-11,422.4100036621094,424.7099914550781,422.2200012207031,424.55999755859375,414.6053466796875,5247100,0.0,0.0,0.0
2023-12-12,424.2200012207031,426.6700134277344,423.2699890136719,426.6700134277344,416.66583251953125,5982600,0.0,0.0,0.0
2023-12-13,426.8800048828125,432.6099853515625,426.510009765625,432.4800109863281,422.3396301269531,8659100,0.0,0.0,0.0
2023-12-14,434.2200012207031,435.3599853515625,431.239990234375,433.75,423.579833984375,8349100,0.0,0.0,0.0
2023-12-15,433.19000244140625,434.25,432.239990234375,433.0899963378906,422.9353332519531,5326000,0.0,0.0,0.0
2023-12-18,434.6400146484375,436.3999938964844,434.45001220703125,435.5400085449219,425.327880859375,4280500,0.0,0.0,0.0
2023-12-19,436.0400085449219,438.2200012207031,435.95001220703125,438.19000244140625,427.9157409667969,4061500,0.0,0.0,0.0
2023-12-20,435.510009765625,437.30999755859375,429.8999938964844,430.0899963378906,421.7390441894531,5783200,1.801,0.0,0.0
2023-12-21,433.1300048828125,434.6400146484375,430.8599853515625,434.2799987792969,425.8476867675781,4621600,0.0,0.0,0.0
2023-12-22,435.4599914550781,436.8399963378906,433.4800109863281,435.2900085449219,426.83807373046875,4037800,0.0,0.0,0.0
2023-12-26,435.6700134277344,437.9200134277344,435.5799865722656,437.1000061035156,428.6129150390625,3835800,0.0,0.0,0.0
2023-12-27,436.8999938964844,438.0199890136719,436.4200134277344,437.8999938964844,429.3973693847656,4271000,0.0,0.0,0.0
2023-12-28,438.25,438.8399963378906,437.6600036621094,437.9700012207031,429.4660339355469,4703700,0.0,0.0,0.0
2023-12-29,437.8699951171875,438.3399963378906,434.94000244140625,436.79998779296875,428.3186950683594,4376900,0.0,0.0,0.0
2024-01-02,433.9100036621094,435.2699890136719,432.3599853515625,434.010009765625,425.58294677734375,9076000,0.0,0.0,0.0
2024-01-03,432.32000732421875,433.0,430.25,430.7900085449219,422.42547607421875,4805000,0.0,0.0,0.0
2024-01-04,430.3299865722656,432.7799987792969,429.2099914550781,429.42999267578125,421.0918273925781,3945300,0.0,0.0,0.0
2024-01-05,429.5899963378906,432.29998779296875,428.6400146484375,429.9800109863281,421.6311950683594,5724600,0.0,0.0,0.0
